Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2019-02-11,3651.32,3652.56,3578.7,3588.7,7931.40887407,28525625.694947,3596.5395490081
2019-02-12,3588.99,3619.93,3548.28,3585.94,10074.81670532,36046410.86658,3577.872622491
2019-02-13,3585.7,3629.81,3541.0,3574.93,7992.74321134,28613304.74452,3579.9104247368
2019-02-14,3575.01,3590.74,3531.01,3560.46,5910.24312876,21082913.212968,3567.1820521859
2019-02-15,3560.45,3620.53,3544.88,3566.29,6234.76805726,22272512.647559,3572.3081344821
2019-02-16,3566.29,3609.0,3561.96,3579.92,3442.47630393,12350121.591223,3587.5690929589
2019-02-17,3580.43,3663.34,3553.98,3625.6,5012.46127538,18011276.280984,3593.2998364399
2019-02-18,3625.6,3916.47,3614.82,3869.8,15567.08485429,58674557.93403,3769.1422949918
2019-02-19,3870.97,4000.0,3840.08,3888.46,12525.13651013,48910408.176585,3904.9800484831
2019-02-20,3889.92,3967.52,3861.49,3936.53,9854.35493853,38561744.9869,3913.1678559827
2019-02-21,3936.8,3989.99,3866.25,3900.4,8055.79892817,31475910.644637,3907.2363803136
2019-02-22,3900.64,3957.0,3882.59,3939.82,6593.85993401,25879991.768793,3924.8622245232
2019-02-23,3939.83,4157.87,3905.63,4113.53,7966.31721086,32028687.871303,4020.5137485161
2019-02-24,4113.56,4190.0,3714.42,3730.68,13737.01398845,53603410.049271,3902.1151244616
2019-02-25,3733.78,3861.81,3732.6,3820.71,8835.36224921,33543603.924853,3796.5171069078
2019-02-26,3817.93,3830.0,3760.09,3795.06,6543.16453722,24837831.571854,3795.9967887964
2019-02-27,3794.42,3822.85,3658.19,3798.47,7602.29984472,28706835.351447,3776.0724961913
2019-02-28,3796.49,3897.62,3755.0,3791.36,6747.88027166,25746719.71534,3815.5270512833
2019-03-01,3791.02,3845.3,3789.5,3807.05,4761.41015902,18170862.428681,3816.2774938131
2019-03-02,3805.0,3818.75,3760.0,3810.46,3259.74312485,12393751.743406,3802.0639261187
2019-03-03,3810.47,3822.39,3756.0,3789.52,2508.08649072,9523416.4229435,3797.0845336397
2019-03-04,3789.7,3806.9,3670.0,3698.66,7293.71962839,27105164.094072,3716.2333452698
2019-03-05,3698.65,3877.1,3690.0,3844.07,7280.82397551,27498624.645562,3776.856127556
2019-03-06,3844.07,3895.12,3808.8,3851.55,6402.67507493,24600354.344838,3842.1994021159
2019-03-07,3851.26,3891.04,3826.13,3856.64,7964.50825371,30756305.290595,3861.6703393167
2019-03-08,3856.78,3924.37,3760.1,3844.64,7707.39667049,29803213.615286,3866.8327179003
2019-03-09,3841.27,3950.25,3835.66,3916.43,5125.89830383,19985226.611043,3898.8730221414
2019-03-10,3916.42,3916.43,3862.0,3897.92,3000.60671855,11673773.426072,3890.4710017156
2019-03-11,3898.14,3912.89,3812.64,3849.25,6612.11516125,25515157.451467,3858.8495253375
2019-03-12,3848.86,3877.69,3791.07,3859.74,5794.61473428,22283818.221575,3845.6082489398
2019-03-13,3861.37,3874.68,3820.0,3848.48,4275.54000025,16469275.854359,3851.975622587
2019-03-14,3848.1,3903.98,3775.01,3854.77,5167.56617609,19886126.849496,3848.2578010336
2019-03-15,3857.33,3912.06,3843.09,3901.21,6411.98332751,24876260.543419,3879.6514701918
2019-03-16,3899.19,4040.0,3899.12,3990.0,6959.47788339,27724833.658135,3983.7519599431
2019-03-17,3990.0,3992.42,3927.28,3965.5,2711.95016796,10744212.340622,3961.8030108216
2019-03-18,3965.63,4016.63,3929.83,3969.59,5420.23037801,21505812.161197,3967.693374888
2019-03-19,3969.94,4012.63,3947.15,3998.13,5317.45055524,21153639.862115,3978.1545013652
2019-03-20,3999.5,4050.0,3962.6,4031.59,6244.95370182,24964948.949653,3997.6195407786
2019-03-21,4033.7,4055.35,3919.63,3974.21,7561.75989694,30251309.866876,4000.5647202734
2019-03-22,3974.5,4000.81,3958.94,3982.07,3453.36892821,13748642.554385,3981.2261128761
2019-03-23,3980.4,4001.17,3957.11,3982.52,2259.5645261,8995643.7368622,3981.1404511597
2019-03-24,3979.19,3980.97,3942.04,3969.99,2204.06560941,8742092.0181728,3966.3483613416
2019-03-25,3970.23,3980.22,3850.45,3910.51,6913.36709721,27189380.941671,3932.8709960511
2019-03-26,3910.0,3936.36,3879.5,3922.58,4315.60487708,16861151.71637,3907.0193394949
2019-03-27,3922.58,4037.11,3912.19,4025.5,8151.67504888,32592640.136116,3998.275193832
2019-03-28,4025.5,4025.56,3992.6,4012.23,3927.54682157,15744777.98888,4008.8072031146
2019-03-29,4011.0,4102.57,4005.0,4090.0,8391.03462414,34098247.13969,4063.6522987992
2019-03-30,4090.0,4130.36,4040.0,4094.92,3923.1364664,16028640.274923,4085.6698236734
2019-03-31,4094.92,4101.7,4074.29,4096.08,2402.58820541,9822820.4101503,4088.4327942807
2019-04-01,4092.02,4150.0,4052.56,4136.32,7232.98731201,29807202.333951,4121.0085194616
2019-04-02,4133.93,5080.0,4130.64,4899.63,30686.17351442,144785689.15766,4718.2712138947
2019-04-03,4899.01,5345.0,4800.5,4978.23,29321.27268405,148435658.4112,5062.3879805853
2019-04-04,4972.83,5077.35,4778.59,4907.94,15898.11514808,78840978.393557,4959.1399772368
2019-04-05,4911.14,5067.62,4883.83,5039.73,13023.7465161,64917443.581105,4984.5444627515
2019-04-06,5041.0,5240.0,4900.0,5041.39,10049.84478829,51017111.456312,5076.4078979366
2019-04-07,5041.92,5253.49,5028.3,5190.85,10872.51935616,55878707.921444,5139.4443266532
2019-04-08,5192.92,5347.37,5127.68,5287.88,13344.98151487,69911564.036683,5238.7906239347
2019-04-09,5287.97,5288.95,5136.01,5192.6,9410.35350033,49074999.202523,5215.0006055354
2019-04-10,5184.03,5466.06,5161.0,5323.47,10723.93474696,56733870.626023,5290.3968519676
2019-04-11,5323.47,5344.31,4966.87,5040.2,15052.95606333,77058519.384806,5119.1619148166
2019-04-12,5037.82,5122.48,4912.0,5076.35,8057.03847684,40611392.583746,5040.4863648702
2019-04-13,5075.74,5122.01,5033.73,5063.63,4520.43702971,22996133.339409,5087.1482532041
2019-04-14,5064.0,5185.26,5012.73,5162.72,3443.44728316,17507405.650883,5084.26707634
2019-04-15,5160.54,5192.01,4948.57,5027.31,7423.01375858,37886833.044323,5103.9691258191
2019-04-16,5027.33,5231.96,5014.77,5202.43,7675.40412015,39252097.870724,5114.0105792835
2019-04-17,5201.47,5275.07,5170.01,5233.72,6741.07720986,35182213.532752,5219.0788560161
2019-04-18,5227.6,5325.0,5218.23,5281.58,6375.89568714,33581379.579609,5266.927382037
2019-04-19,5283.0,5357.96,5180.37,5289.91,5285.60637017,27787551.0216,5257.2115809499
2019-04-20,5289.91,5362.97,5253.82,5318.89,3665.56962108,19479087.787234,5314.0684261496
2019-04-21,5318.94,5346.91,5212.8,5295.65,4631.03916752,24426951.871617,5274.615693803
2019-04-22,5295.96,5439.12,5249.0,5386.8,7127.11186779,38003121.437951,5332.1909551751
2019-04-23,5388.22,5627.0,5363.24,5531.32,10132.40317154,56135134.055668,5540.1599309965
2019-04-24,5531.29,5623.3,5372.0,5440.95,10521.03763127,57671142.739722,5481.5071251447
2019-04-25,5440.95,5510.0,4991.42,5132.55,9893.93590864,52721094.596164,5328.6270583302
2019-04-26,5132.5,5291.48,5046.31,5155.19,15033.1017793,77511527.50102,5156.0568563269
2019-04-27,5154.11,5218.31,5113.0,5168.91,4041.33355341,20859890.05744,5161.635331941
2019-04-28,5171.51,5213.23,5099.0,5160.98,3957.25435637,20435452.586173,5164.0482885002
2019-04-29,5152.98,5191.96,5071.58,5149.11,5753.61513714,29624138.313865,5148.786911839
2019-04-30,5150.21,5287.4,5127.05,5269.0,5055.2728357,26344656.303777,5211.3223479716
2019-05-01,5267.86,5357.96,5263.03,5318.42,4209.28441353,22327344.492317,5304.3088322922
2019-05-02,5322.28,5422.94,5304.99,5385.0,5908.52172325,31718265.128451,5368.2234938123
2019-05-03,5385.0,5796.56,5363.1,5658.22,12700.58899257,71710767.75869,5646.2552878959
2019-05-04,5659.82,5846.13,5510.0,5764.65,8525.45570755,48561070.882932,5696.0088174439
2019-05-05,5766.46,5782.55,5624.25,5709.32,5162.56182988,29525690.045663,5719.1934970684
2019-05-06,5714.4,5755.79,5562.44,5685.46,6826.98087533,38600438.323735,5654.1008432032
2019-05-07,5686.88,5970.0,5686.88,5751.54,10741.56186069,62963390.900756,5861.6606893247
2019-05-08,5751.54,5986.0,5658.66,5940.89,6320.4135454,36919597.990805,5841.3263191734
2019-05-09,5945.32,6172.0,5932.83,6156.7,9081.24077807,54837077.64073,6038.5005728682
2019-05-10,6151.66,6426.8,6105.0,6342.84,13821.71360689,86993043.924509,6293.9405632847
2019-05-11,6338.93,7445.0,6338.93,7217.47,22331.43531269,154120013.55663,6901.4826587994
2019-05-12,7214.4,7585.0,6762.57,6974.35,27398.21436403,196853127.64814,7184.8889505215
2019-05-13,6968.84,8167.5,6863.75,7810.05,27299.34473923,207721775.30129,7609.0388720132
2019-05-14,7810.72,8335.56,7618.99,7986.0,18881.44115957,151041058.58097,7999.4454504026
2019-05-15,7991.72,8300.0,7838.0,8208.69,16613.07123458,133855606.84237,8057.2463063752
2019-05-16,8203.97,8390.95,7654.93,7880.0,17078.7037596,136561637.62996,7996.0188754485
2019-05-17,7879.28,7942.09,6178.0,7351.71,27307.57969969,195598026.61062,7162.7741733861
2019-05-18,7352.39,7493.85,7205.57,7260.12,7564.89968988,55459642.038958,7331.1800965649
2019-05-19,7257.82,8299.99,7247.86,8200.0,15595.26745165,123932797.57574,7946.8209160227
2019-05-20,8193.45,8199.97,7581.03,8005.64,13426.78750889,106107178.83688,7902.6482519833
2019-05-21,8007.67,8117.48,7676.27,7955.16,7518.5556769,59705615.635612,7941.101748977
2019-05-22,7949.18,8049.22,7505.69,7624.95,8396.82203697,65846626.429001,7841.8508977667
2019-05-23,7622.9,7980.0,7468.31,7880.22,8370.35625318,64573988.333091,7714.6045377171
2019-05-24,7880.4,8188.87,7795.95,7999.02,9358.97181211,75015715.38019,8015.3799889774
2019-05-25,7999.02,8158.45,7939.76,8064.64,3361.65325124,27074799.566817,8054.013172486
2019-05-26,8066.15,8802.29,7888.91,8733.26,8526.81164447,71863220.700701,8427.9122956008
2019-05-27,8733.27,8939.18,8653.68,8770.73,8948.02467376,78657195.09515,8790.4535316953
2019-05-28,8774.45,8817.41,8540.94,8717.96,6144.01124571,53514184.125441,8709.9749634747
2019-05-29,8715.35,8762.39,8421.12,8663.41,7584.25785894,65411714.731597,8624.6691434011
2019-05-30,8663.07,9096.79,8000.0,8277.76,15259.58792555,130901794.23144,8578.3308743394
2019-05-31,8277.76,8589.99,8109.74,8547.2,9957.91006545,83009912.016167,8336.0776980884
2019-06-01,8545.8,8624.72,8457.33,8556.27,5167.05130706,44144370.366347,8543.4356546897
2019-06-02,8560.1,8833.97,8546.01,8734.49,4263.0361653,37098988.768094,8702.4804223033
2019-06-03,8735.84,8745.96,8049.22,8103.64,9955.03261894,84089274.151653,8446.9109615641
2019-06-04,8103.63,8103.63,7432.84,7665.53,15485.70215021,120977317.95653,7812.1945510164
2019-06-05,7673.41,7924.48,7570.9,7785.94,9193.71188764,71403852.939905,7766.5967579319
2019-06-06,7784.62,7878.62,7449.68,7806.07,8738.66635896,67238735.506705,7694.3932569029
2019-06-07,7801.97,8134.99,7758.93,8001.25,9012.09615945,71665291.076446,7952.1223263135
2019-06-08,8002.68,8061.12,7777.67,7932.27,4870.11556741,38536604.546195,7912.8727055423
2019-06-09,7933.17,7966.58,7511.41,7632.99,3895.84810538,30121891.877318,7731.7931968962
2019-06-10,7629.98,8090.0,7523.16,8021.1,7150.59429755,56100688.224005,7845.5979866214
2019-06-11,8017.99,8057.32,7713.34,7919.1,5552.68803771,43736594.887095,7876.6526392383
2019-06-12,7915.7,8266.0,7821.73,8176.27,8577.16249687,69114902.531186,8058.0148220822
2019-06-13,8171.12,8335.56,8049.22,8238.0,7237.80039095,59224703.035384,8182.6936135788
2019-06-14,8235.44,8737.37,8174.92,8697.54,8678.2503063,72939450.898252,8404.8567768668
2019-06-15,8694.74,8911.98,8623.52,8857.19,5275.7530691,46136638.046372,8745.0336363531
2019-06-16,8857.19,9391.85,8805.0,8974.19,15018.85335613,136949106.52573,9118.4795056163
2019-06-17,8973.02,9477.7,8973.02,9333.48,12760.96069746,118055249.83383,9251.28230019
2019-06-18,9333.48,9361.87,8918.0,9078.84,11327.45394298,103380451.49636,9126.5391160941
2019-06-19,9076.51,9325.85,9036.19,9278.27,4687.25984305,42898235.430839,9152.0924521489
2019-06-20,9280.17,9600.0,9211.08,9534.99,7870.31583938,73844684.380004,9382.6837304946
2019-06-21,9534.99,10229.49,9534.97,10222.12,12553.09963424,123290085.48576,9821.4854560282
2019-06-22,10222.13,11200.0,10085.5,10661.3,13709.30032222,146874837.08249,10713.518095773
2019-06-23,10665.66,11247.62,10483.33,10831.95,7270.6458116,78614343.382654,10812.566781513
2019-06-24,10827.23,11099.0,10551.51,11029.63,8247.39381098,89425712.758197,10842.905626641
2019-06-25,11030.0,11796.37,11000.02,11751.01,12133.57175867,137485305.05101,11330.983801432
2019-06-26,11760.0,13880.0,11647.07,12920.54,37487.80242579,476983027.9354,12723.686027732
2019-06-27,12927.44,13355.61,10300.0,11153.74,36106.96055323,417050294.02977,11550.412652844
2019-06-28,11153.73,12447.46,10739.1,12354.43,18718.10158772,218180576.57894,11656.127388585
2019-06-29,12354.45,12386.76,11317.03,11858.62,12265.99736052,144889140.81325,11812.259252525
2019-06-30,11867.35,12200.06,10651.3,10760.1,12642.61772277,142891926.13428,11302.400283521
2019-07-01,10759.24,11200.41,9950.0,10577.43,22917.43710404,243205448.54375,10612.244617042
2019-07-02,10581.78,10942.63,9614.08,10828.9,20285.24655295,206617402.08237,10185.599743293
2019-07-03,10830.1,12009.0,10830.1,11967.43,19389.85475767,220385744.07776,11366.033775502
2019-07-04,11970.0,12061.04,11052.74,11146.34,11185.29420376,130996748.89728,11711.515719743
2019-07-05,11144.82,11440.0,10769.15,10997.84,11893.4379497,132207381.38165,11115.993705166
2019-07-06,10996.82,11735.0,10982.89,11240.0,7892.17866812,90077908.728894,11413.566838364
2019-07-07,11233.21,11627.0,11083.76,11469.96,6683.05546715,75851416.718673,11349.811039503
2019-07-08,11478.43,12398.0,11332.19,12286.14,11901.90089462,142163191.21873,11944.578641466
2019-07-09,12299.94,12883.48,12030.43,12567.23,15115.5523839,188848935.90091,12493.684061593
2019-07-10,12574.88,13200.0,11550.0,12098.95,19838.38994897,248386820.65223,12520.513070423
2019-07-11,12101.44,12104.97,10966.81,11349.24,18468.68600043,212707393.6462,11517.19151223
2019-07-12,11352.74,11942.39,11083.52,11808.91,9176.67942993,105982547.44891,11549.1173314
2019-07-13,11811.08,11846.61,10810.0,11378.79,9391.35341435,105947622.15865,11281.400825228
2019-07-14,11382.03,11467.3,10090.0,10191.87,12170.40823763,129392649.07219,10631.742711154
2019-07-15,10191.87,11080.37,9855.0,10850.0,16048.02718406,166452851.72252,10372.169102994
2019-07-16,10848.27,11042.11,9366.0,9412.81,20761.02748001,207176966.82514,9979.1287798554
2019-07-17,9427.45,9993.0,9049.54,9699.35,16992.78525932,161878855.06382,9526.3285325775
2019-07-18,9712.15,10797.0,9280.33,10648.6,18289.54217585,184684478.59116,10097.818568418
2019-07-19,10638.44,10776.99,10102.58,10535.43,13787.45646718,143864052.15268,10434.415694812
2019-07-20,10533.71,11120.0,10359.17,10750.11,9964.67388282,106763959.49013,10714.245217217
2019-07-21,10757.15,10839.09,10325.0,10600.24,5628.16176664,59511306.03947,10573.844268694
2019-07-22,10605.03,10686.89,10052.25,10328.83,9371.30644231,97152157.16193,10366.981141851
2019-07-23,10315.87,10327.33,9801.88,9847.02,9040.84882621,90667673.973497,10028.668293916
2019-07-24,9841.42,9911.5,9514.96,9763.67,9433.34520017,91609723.743955,9711.2659189345
2019-07-25,9781.52,10187.0,9734.19,9883.96,6377.95751785,63834998.119443,10008.689763265
2019-07-26,9886.08,9897.46,9650.0,9846.94,5570.10914746,54443100.836409,9774.1533235907
2019-07-27,9846.94,10235.0,9299.0,9481.37,9614.10207519,92385636.332203,9609.3879188793
2019-07-28,9467.84,9634.5,9111.0,9533.19,3860.8348169,36403147.173248,9428.8279348032
2019-07-29,9538.73,9725.17,9360.0,9495.39,5068.6543093,48310068.326537,9531.142859338
2019-07-30,9508.21,9775.0,9373.48,9593.62,5533.97118529,52939667.091004,9566.3069644678
2019-07-31,9592.26,10143.2,9574.09,10085.34,7917.5084772,78200173.686343,9876.866429829
2019-08-01,10096.01,10499.0,9878.09,10407.71,7681.73235986,77733048.800718,10119.208162849
2019-08-02,10416.79,10670.0,10318.47,10529.51,9286.86172741,97381562.113235,10485.949395135
2019-08-03,10529.51,10919.0,10502.8,10821.52,6996.11722818,75441657.319986,10783.360950001
2019-08-04,10812.58,11085.99,10564.96,10986.96,7556.32923024,81929591.534257,10842.512156085
2019-08-05,10986.55,11959.36,10986.55,11800.0,17260.45577332,201353715.35596,11665.608255096
2019-08-06,11800.0,12325.0,11200.0,11470.0,16420.57916354,193547554.61798,11786.88965172
2019-08-07,11471.58,12145.42,11388.01,11971.57,15480.45524249,182167600.36743,11767.586774026
2019-08-08,11973.46,12061.1,11450.93,11983.43,10144.46210884,119651274.83731,11794.738208253
2019-08-09,11985.6,12040.0,11650.0,11859.32,7336.91484905,86686857.779352,11815.164761054
2019-08-10,11859.32,11976.68,11200.0,11273.2,7447.24834124,85889772.904154,11533.088325863
2019-08-11,11273.03,11589.73,11080.37,11528.73,4361.39069182,49596364.040399,11371.685672054
2019-08-12,11527.44,11551.57,11194.04,11385.11,3417.70935664,38863136.432719,11371.106310493
2019-08-13,11380.61,11446.94,10738.58,10862.28,9003.17888634,99425694.617022,11043.398767504
2019-08-14,10862.25,10862.25,9888.57,10022.99,12678.9411947,131558630.9662,10376.152783262
2019-08-15,10022.5,10444.66,9467.57,10301.44,15083.17326332,149955048.45482,9941.8766752142
2019-08-16,10294.9,10540.0,9736.96,10354.34,11080.39966131,112415461.63206,10145.433835261
2019-08-17,10351.18,10472.93,9974.51,10210.89,3907.52839849,39960850.308861,10226.630809466
2019-08-18,10221.94,10515.0,10065.41,10318.99,3398.41986671,35070670.108016,10319.699002339
2019-08-19,10318.99,10940.0,10267.56,10927.3,8044.02134828,85921192.474514,10681.373004174
2019-08-20,10927.3,10955.48,10549.74,10772.22,5883.59995275,63258208.571566,10751.616200894
2019-08-21,10778.75,10807.54,9853.45,10134.75,9812.62171129,99715196.708438,10161.932217738
2019-08-22,10123.56,10238.29,9755.53,10112.01,6710.30664788,67141742.797917,10005.763718582
2019-08-23,10112.45,10479.0,10051.0,10401.6,5557.29144342,57205208.908666,10293.721229323
2019-08-24,10401.87,10432.0,9885.48,10149.7,5106.55673687,51560324.934771,10096.886726529
2019-08-25,10149.38,10355.89,9907.86,10136.75,3953.39528117,39932862.822341,10100.903143316
2019-08-26,10136.75,10650.0,10136.75,10360.97,7166.67534085,74427752.304002,10385.255193543
2019-08-27,10355.11,10375.53,10019.1,10167.29,4781.3350218,48582567.25003,10160.87913282
2019-08-28,10171.39,10280.71,9555.0,9711.78,9303.15591906,92139450.455282,9904.1068704985
2019-08-29,9720.2,9720.2,9320.0,9490.0,7717.10637568,73190665.171874,9484.2109994142
2019-08-30,9490.56,9700.0,9350.1,9579.75,5317.3097001,50745922.278065,9543.5333166904
2019-08-31,9569.3,9682.73,9443.19,9594.15,1572.15542709,15068565.554893,9584.6538422632
2019-09-01,9593.5,9832.0,9538.75,9767.53,1799.36720121,17385154.884313,9661.8160387842
2019-09-02,9767.56,10471.0,9753.24,10384.48,6144.79883515,62231973.855006,10127.585218742
2019-09-03,10384.07,10783.0,10286.0,10617.61,11443.53849727,120927751.36613,10567.339061688
2019-09-04,10617.72,10834.15,10378.7,10586.26,10088.7236301,106597637.78674,10566.018229373
2019-09-05,10586.26,10664.13,10461.97,10573.66,4555.62463429,48103450.418882,10559.133879646
2019-09-06,10573.04,10949.0,10204.18,10311.09,10701.50994422,113795476.16698,10633.590657778
2019-09-07,10309.04,10580.0,10297.58,10484.39,3148.50895336,32951131.733718,10465.630627651
2019-09-08,10497.57,10594.88,10229.49,10400.18,3130.86103548,32602031.643458,10413.119992871
2019-09-09,10387.33,10542.93,10060.0,10307.45,6059.76274364,62421152.934118,10300.923579827
2019-09-10,10317.62,10390.09,9910.0,10096.0,4658.92141056,47153844.309828,10121.193330917
2019-09-11,10093.39,10243.01,9855.11,10154.46,4614.34849343,46415583.396864,10058.967904776
2019-09-12,10163.81,10465.0,10027.52,10420.34,4719.04668642,48386409.646392,10253.42889394
2019-09-13,10423.99,10458.13,10153.87,10368.65,3755.41742244,38681903.561508,10300.294004701
2019-09-14,10365.81,10441.47,10217.01,10355.37,2656.15453049,27508865.401685,10356.650972641
2019-09-15,10362.52,10383.2,10258.49,10305.74,2297.72276878,23678550.436674,10305.225137864
2019-09-16,10320.36,10378.07,10060.95,10269.98,5496.03749388,56202919.44455,10226.080063525
2019-09-17,10257.2,10280.53,10130.59,10195.73,5078.59865576,51836062.119704,10206.764824961
2019-09-18,10182.96,10263.65,10080.0,10152.09,3952.00683587,40255745.61632,10186.152830239
2019-09-19,10161.59,10380.07,9600.0,10271.53,7455.91141166,74330211.452767,9969.2991706587
2019-09-20,10284.72,10308.04,10055.0,10169.02,4463.38202069,45340500.132059,10158.328353227
2019-09-21,10169.02,10180.43,9913.35,9985.28,4148.89981496,41546389.892938,10013.83300294
2019-09-22,9973.0,10093.24,9842.35,10020.58,3213.9540957,32059845.815176,9975.2033976059
2019-09-23,10022.38,10048.06,9606.0,9682.19,5447.96313246,53515870.749389,9823.0970820142
2019-09-24,9685.69,9782.0,7998.0,8536.82,28154.41355726,248668254.70055,8832.3009887884
2019-09-25,8536.71,8746.83,8216.0,8432.16,17435.8678913,147110144.95135,8437.213786459
2019-09-26,8443.44,8467.89,7733.99,8055.03,16662.32021152,135420525.36522,8127.3510319165
2019-09-27,8055.25,8294.04,7866.0,8187.72,10165.85293694,81670753.093408,8033.8318486429
2019-09-28,8199.96,8356.4,8009.84,8218.07,6315.48953894,51567016.489038,8165.1653717556
2019-09-29,8218.07,8244.07,7902.66,8047.6,5366.5707177,43218226.927022,8053.2297439928
2019-09-30,8060.13,8368.5,7714.7,8298.45,9518.99210777,76794640.313073,8067.5180148945
2019-10-01,8304.47,8531.25,8195.42,8319.01,10224.59198253,85718023.200365,8383.5152881235
2019-10-02,8326.41,8393.39,8170.91,8373.42,4952.5341152,40874459.882581,8253.2414581723
2019-10-03,8377.68,8419.23,8029.14,8239.92,8701.12039607,71397271.088847,8205.5261666181
2019-10-04,8243.39,8244.93,7986.65,8152.07,6278.78141904,51161374.456939,8148.2967860286
2019-10-05,8157.89,8195.0,8016.26,8145.17,4445.10406787,36017535.44823,8102.7429050697
2019-10-06,8150.73,8176.46,7772.71,7854.12,6454.53572694,51315707.402635,7950.3328470944
2019-10-07,7863.75,8313.7,7763.54,8205.53,9363.32718459,75585498.648182,8072.5042667077
2019-10-08,8211.04,8344.12,8109.74,8178.54,3577.72287319,29364663.637798,8207.6406358482
2019-10-09,8185.85,8707.8,8110.0,8586.34,11634.19484623,98328556.671997,8451.6855675543
2019-10-10,8586.57,8666.84,8450.61,8582.11,7435.43199033,63608562.979177,8554.7905033497
2019-10-11,8589.08,8820.0,8222.88,8265.55,7824.58718752,66027648.855724,8438.483369581
2019-10-12,8265.16,8427.76,8254.68,8303.43,1828.83312447,15246382.979177,8336.6725893024
2019-10-13,8303.43,8474.48,8132.91,8282.96,4445.28381368,37082713.918164,8342.0351708579
2019-10-14,8278.39,8416.67,8215.41,8362.99,4294.6073892,35705415.187484,8314.0114920109
2019-10-15,8353.33,8420.85,8086.0,8155.13,5044.66127938,41647353.507026,8255.7284226909
2019-10-16,8162.45,8179.1,7912.66,7995.89,8644.40011646,69316753.565723,8018.6887038853
2019-10-17,7995.73,8130.71,7936.71,8073.32,5395.88599206,43466038.755482,8055.4034720975
2019-10-18,8069.26,8120.77,7811.62,7955.08,5611.09353737,44500999.582116,7930.8960518549
2019-10-19,7950.48,8096.76,7875.0,7960.49,3461.12529207,27557421.104747,7961.983106444
2019-10-20,7965.39,8314.77,7874.68,8235.74,6358.92499072,51422182.223602,8086.6156305737
2019-10-21,8236.49,8352.0,8156.0,8213.65,4919.73416831,40461008.135502,8224.2265031569
2019-10-22,8206.53,8314.77,7989.15,8025.9,5678.93483059,46474242.555902,8183.6196297878
2019-10-23,8021.57,8052.04,7293.55,7470.77,13306.18266092,100801574.41861,7575.5441652445
2019-10-24,7470.77,7512.0,7356.0,7435.0,4997.4230935,37210305.425471,7445.8985619746
2019-10-25,7427.0,8784.29,7393.14,8662.66,19113.79549622,157079122.09954,8218.1020577837
2019-10-26,8677.09,10350.0,8642.46,9252.75,38751.80025476,364431123.24832,9404.2372445278
2019-10-27,9262.72,9819.92,9092.66,9557.08,17783.02515594,169009332.26185,9503.969700307
2019-10-28,9547.32,9950.0,9177.84,9216.44,14722.01859796,139923976.27999,9504.4015430994
2019-10-29,9216.39,9573.35,9051.48,9426.94,9059.61157854,85007062.386999,9383.0802402567
2019-10-30,9426.94,9437.06,8985.25,9159.94,8814.43804818,80752701.084075,9161.412292273
2019-10-31,9169.55,9438.61,8961.53,9150.07,10113.15940929,92792853.945449,9175.4564711211
2019-11-01,9158.08,9303.53,9054.6,9250.45,6640.55238456,60832091.537001,9160.6974863179
2019-11-02,9250.7,9396.91,9201.19,9304.75,2701.13696278,25075118.408939,9283.1717733897
2019-11-03,9304.75,9384.32,9067.0,9207.0,2539.21833111,23311544.33509,9180.5986312725
2019-11-04,9207.0,9586.5,9122.33,9410.76,4962.44231548,46348340.769898,9339.8245910723
2019-11-05,9410.76,9485.0,9165.2,9320.14,4979.57899177,46449230.61298,9327.9433240741
2019-11-06,9319.1,9448.19,9254.68,9344.78,4670.23465673,43617190.043001,9339.4001049063
2019-11-07,9346.02,9373.48,9080.0,9199.36,3975.97661681,36653215.870635,9218.6698774006
2019-11-08,9209.3,9253.39,8661.0,8767.37,9699.74677043,86368731.972746,8904.225441848
2019-11-09,8760.38,8876.94,8720.0,8812.21,2271.51792167,20011709.541787,8809.8400417088
2019-11-10,8806.85,9142.33,8750.85,9024.49,2663.27825012,23900855.54209,8974.223981671
2019-11-11,9029.88,9075.32,8593.0,8720.36,6392.97505953,55913644.287534,8746.1070576498
2019-11-12,8720.36,8872.47,8549.0,8813.91,4721.90610684,41173319.735119,8719.6396547312
2019-11-13,8817.0,8839.46,8700.0,8755.24,3185.82098874,27877490.136393,8750.4885663456
2019-11-14,8765.53,8791.78,8555.0,8636.9,3412.80581524,29480031.555601,8638.0629756189
2019-11-15,8632.07,8799.03,8363.0,8463.49,5213.70141434,44596817.587135,8553.772846384
2019-11-16,8459.38,8539.53,8423.0,8484.63,1180.57339029,10004652.278465,8474.4009654555
2019-11-17,8485.61,8631.6,8375.0,8499.31,2074.00770126,17668226.912748,8518.8820186223
2019-11-18,8499.53,8508.4,8010.7,8170.65,4825.65562506,40088282.10719,8307.3234440951
2019-11-19,8176.9,8197.77,7989.15,8121.63,4412.39464174,35731334.204856,8097.9461507925
2019-11-20,8124.08,8231.04,8027.28,8088.44,2996.00619203,24265795.692426,8099.3810216341
2019-11-21,8085.54,8116.92,7394.09,7611.51,9374.99957046,72431853.922444,7726.0647723838
2019-11-22,7612.23,7714.7,6785.0,7285.85,20120.14646602,144885449.40783,7201.0136532815
2019-11-23,7276.21,7356.49,7102.16,7320.39,5550.47222776,40106431.409054,7225.7692252682
